"tollgate_id","time_window","direction","volume"
"1","[2016-09-20 03:00:00,2016-09-20 03:20:00)","0","10"
"3","[2016-09-20 03:00:00,2016-09-20 03:20:00)","1","6"
"3","[2016-09-20 03:00:00,2016-09-20 03:20:00)","0","7"
"1","[2016-09-20 03:20:00,2016-09-20 03:40:00)","1","13"
"1","[2016-09-20 03:20:00,2016-09-20 03:40:00)","0","8"
"3","[2016-09-20 03:20:00,2016-09-20 03:40:00)","1","3"
"3","[2016-09-20 03:20:00,2016-09-20 03:40:00)","0","8"
"1","[2016-09-20 03:40:00,2016-09-20 04:00:00)","1","18"
"1","[2016-09-20 03:40:00,2016-09-20 04:00:00)","0","5"
"3","[2016-09-20 03:40:00,2016-09-20 04:00:00)","1","6"
"3","[2016-09-20 03:40:00,2016-09-20 04:00:00)","0","11"
"1","[2016-09-20 04:00:00,2016-09-20 04:20:00)","1","20"
"1","[2016-09-20 04:00:00,2016-09-20 04:20:00)","0","11"
"3","[2016-09-20 04:00:00,2016-09-20 04:20:00)","1","6"
"3","[2016-09-20 04:00:00,2016-09-20 04:20:00)","0","10"
"1","[2016-09-20 04:20:00,2016-09-20 04:40:00)","1","17"
"1","[2016-09-20 04:20:00,2016-09-20 04:40:00)","0","8"
"3","[2016-09-20 04:20:00,2016-09-20 04:40:00)","1","6"
"3","[2016-09-20 04:20:00,2016-09-20 04:40:00)","0","9"
"1","[2016-09-20 04:40:00,2016-09-20 05:00:00)","1","20"
"1","[2016-09-20 04:40:00,2016-09-20 05:00:00)","0","15"
"3","[2016-09-20 04:40:00,2016-09-20 05:00:00)","1","4"
"3","[2016-09-20 04:40:00,2016-09-20 05:00:00)","0","11"
"1","[2016-09-20 05:00:00,2016-09-20 05:20:00)","1","27"
"1","[2016-09-20 05:00:00,2016-09-20 05:20:00)","0","9"
"3","[2016-09-20 05:00:00,2016-09-20 05:20:00)","1","12"
"3","[2016-09-20 05:00:00,2016-09-20 05:20:00)","0","12"
"2","[2016-09-20 05:00:00,2016-09-20 05:20:00)","0","5"
"1","[2016-09-20 05:20:00,2016-09-20 05:40:00)","1","37"
"1","[2016-09-20 05:20:00,2016-09-20 05:40:00)","0","4"
"3","[2016-09-20 05:20:00,2016-09-20 05:40:00)","1","12"
"3","[2016-09-20 05:20:00,2016-09-20 05:40:00)","0","17"
"2","[2016-09-20 05:20:00,2016-09-20 05:40:00)","0","18"
"1","[2016-09-20 05:40:00,2016-09-20 06:00:00)","1","35"
"1","[2016-09-20 05:40:00,2016-09-20 06:00:00)","0","10"
"3","[2016-09-20 05:40:00,2016-09-20 06:00:00)","1","18"
"3","[2016-09-20 05:40:00,2016-09-20 06:00:00)","0","20"
"2","[2016-09-20 05:40:00,2016-09-20 06:00:00)","0","21"
"1","[2016-09-20 06:00:00,2016-09-20 06:20:00)","1","47"
"1","[2016-09-20 06:00:00,2016-09-20 06:20:00)","0","13"
"3","[2016-09-20 06:00:00,2016-09-20 06:20:00)","1","24"
"3","[2016-09-20 06:00:00,2016-09-20 06:20:00)","0","31"
"2","[2016-09-20 06:00:00,2016-09-20 06:20:00)","0","33"
"1","[2016-09-20 06:20:00,2016-09-20 06:40:00)","1","59"
"1","[2016-09-20 06:20:00,2016-09-20 06:40:00)","0","20"
"3","[2016-09-20 06:20:00,2016-09-20 06:40:00)","1","43"
"3","[2016-09-20 06:20:00,2016-09-20 06:40:00)","0","43"
"2","[2016-09-20 06:20:00,2016-09-20 06:40:00)","0","31"
"1","[2016-09-20 06:40:00,2016-09-20 07:00:00)","1","69"
"1","[2016-09-20 06:40:00,2016-09-20 07:00:00)","0","29"
"3","[2016-09-20 06:40:00,2016-09-20 07:00:00)","1","66"
"3","[2016-09-20 06:40:00,2016-09-20 07:00:00)","0","80"
"2","[2016-09-20 06:40:00,2016-09-20 07:00:00)","0","54"
"1","[2016-09-20 07:00:00,2016-09-20 07:20:00)","1","88"
"1","[2016-09-20 07:00:00,2016-09-20 07:20:00)","0","38"
"3","[2016-09-20 07:00:00,2016-09-20 07:20:00)","1","83"
"3","[2016-09-20 07:00:00,2016-09-20 07:20:00)","0","113"
"2","[2016-09-20 07:00:00,2016-09-20 07:20:00)","0","79"
"1","[2016-09-20 07:20:00,2016-09-20 07:40:00)","1","126"
"1","[2016-09-20 07:20:00,2016-09-20 07:40:00)","0","30"
"3","[2016-09-20 07:20:00,2016-09-20 07:40:00)","1","97"
"3","[2016-09-20 07:20:00,2016-09-20 07:40:00)","0","141"
"2","[2016-09-20 07:20:00,2016-09-20 07:40:00)","0","86"
"1","[2016-09-20 07:40:00,2016-09-20 08:00:00)","1","139"
"1","[2016-09-20 07:40:00,2016-09-20 08:00:00)","0","31"
"3","[2016-09-20 07:40:00,2016-09-20 08:00:00)","1","122"
"3","[2016-09-20 07:40:00,2016-09-20 08:00:00)","0","136"
"2","[2016-09-20 07:40:00,2016-09-20 08:00:00)","0","93"
"1","[2016-09-20 08:00:00,2016-09-20 08:20:00)","1","132"
"1","[2016-09-20 08:00:00,2016-09-20 08:20:00)","0","53"
"3","[2016-09-20 08:00:00,2016-09-20 08:20:00)","1","154"
"3","[2016-09-20 08:00:00,2016-09-20 08:20:00)","0","145"
"2","[2016-09-20 08:00:00,2016-09-20 08:20:00)","0","112"
"1","[2016-09-20 08:20:00,2016-09-20 08:40:00)","1","151"
"1","[2016-09-20 08:20:00,2016-09-20 08:40:00)","0","50"
"3","[2016-09-20 08:20:00,2016-09-20 08:40:00)","1","209"
"3","[2016-09-20 08:20:00,2016-09-20 08:40:00)","0","173"
"2","[2016-09-20 08:20:00,2016-09-20 08:40:00)","0","111"
"1","[2016-09-20 08:40:00,2016-09-20 09:00:00)","1","131"
"1","[2016-09-20 08:40:00,2016-09-20 09:00:00)","0","45"
"3","[2016-09-20 08:40:00,2016-09-20 09:00:00)","1","210"
"3","[2016-09-20 08:40:00,2016-09-20 09:00:00)","0","154"
"2","[2016-09-20 08:40:00,2016-09-20 09:00:00)","0","112"
"1","[2016-09-20 09:00:00,2016-09-20 09:20:00)","1","150"
"1","[2016-09-20 09:00:00,2016-09-20 09:20:00)","0","51"
"3","[2016-09-20 09:00:00,2016-09-20 09:20:00)","1","191"
"3","[2016-09-20 09:00:00,2016-09-20 09:20:00)","0","144"
"2","[2016-09-20 09:00:00,2016-09-20 09:20:00)","0","105"
"1","[2016-09-20 09:20:00,2016-09-20 09:40:00)","1","142"
"1","[2016-09-20 09:20:00,2016-09-20 09:40:00)","0","68"
"3","[2016-09-20 09:20:00,2016-09-20 09:40:00)","1","222"
"3","[2016-09-20 09:20:00,2016-09-20 09:40:00)","0","142"
"2","[2016-09-20 09:20:00,2016-09-20 09:40:00)","0","99"
"1","[2016-09-20 09:40:00,2016-09-20 10:00:00)","1","173"
"1","[2016-09-20 09:40:00,2016-09-20 10:00:00)","0","59"
"3","[2016-09-20 09:40:00,2016-09-20 10:00:00)","1","174"
"3","[2016-09-20 09:40:00,2016-09-20 10:00:00)","0","144"
"2","[2016-09-20 09:40:00,2016-09-20 10:00:00)","0","87"
"1","[2016-09-20 10:00:00,2016-09-20 10:20:00)","1","96"
"1","[2016-09-20 10:00:00,2016-09-20 10:20:00)","0","56"
"3","[2016-09-20 10:00:00,2016-09-20 10:20:00)","1","81"
"3","[2016-09-20 10:00:00,2016-09-20 10:20:00)","0","123"
"2","[2016-09-20 10:00:00,2016-09-20 10:20:00)","0","85"
"1","[2016-09-20 10:20:00,2016-09-20 10:40:00)","1","92"
"1","[2016-09-20 10:20:00,2016-09-20 10:40:00)","0","60"
"3","[2016-09-20 10:20:00,2016-09-20 10:40:00)","1","97"
"3","[2016-09-20 10:20:00,2016-09-20 10:40:00)","0","137"
"2","[2016-09-20 10:20:00,2016-09-20 10:40:00)","0","76"
"1","[2016-09-20 10:40:00,2016-09-20 11:00:00)","1","92"
"1","[2016-09-20 10:40:00,2016-09-20 11:00:00)","0","63"
"3","[2016-09-20 10:40:00,2016-09-20 11:00:00)","1","77"
"3","[2016-09-20 10:40:00,2016-09-20 11:00:00)","0","114"
"2","[2016-09-20 10:40:00,2016-09-20 11:00:00)","0","80"
"1","[2016-09-20 11:00:00,2016-09-20 11:20:00)","1","90"
"1","[2016-09-20 11:00:00,2016-09-20 11:20:00)","0","57"
"3","[2016-09-20 11:00:00,2016-09-20 11:20:00)","1","79"
"3","[2016-09-20 11:00:00,2016-09-20 11:20:00)","0","120"
"2","[2016-09-20 11:00:00,2016-09-20 11:20:00)","0","63"
"1","[2016-09-20 11:20:00,2016-09-20 11:40:00)","1","98"
"1","[2016-09-20 11:20:00,2016-09-20 11:40:00)","0","64"
"3","[2016-09-20 11:20:00,2016-09-20 11:40:00)","1","82"
"3","[2016-09-20 11:20:00,2016-09-20 11:40:00)","0","102"
"2","[2016-09-20 11:20:00,2016-09-20 11:40:00)","0","46"
"1","[2016-09-20 11:40:00,2016-09-20 12:00:00)","1","87"
"1","[2016-09-20 11:40:00,2016-09-20 12:00:00)","0","50"
"3","[2016-09-20 11:40:00,2016-09-20 12:00:00)","1","83"
"3","[2016-09-20 11:40:00,2016-09-20 12:00:00)","0","111"
"2","[2016-09-20 11:40:00,2016-09-20 12:00:00)","0","55"
"1","[2016-09-20 12:00:00,2016-09-20 12:20:00)","1","86"
"1","[2016-09-20 12:00:00,2016-09-20 12:20:00)","0","53"
"3","[2016-09-20 12:00:00,2016-09-20 12:20:00)","1","109"
"3","[2016-09-20 12:00:00,2016-09-20 12:20:00)","0","101"
"2","[2016-09-20 12:00:00,2016-09-20 12:20:00)","0","73"
"1","[2016-09-20 12:20:00,2016-09-20 12:40:00)","1","82"
"1","[2016-09-20 12:20:00,2016-09-20 12:40:00)","0","62"
"3","[2016-09-20 12:20:00,2016-09-20 12:40:00)","1","78"
"3","[2016-09-20 12:20:00,2016-09-20 12:40:00)","0","122"
"2","[2016-09-20 12:20:00,2016-09-20 12:40:00)","0","88"
"1","[2016-09-20 12:40:00,2016-09-20 13:00:00)","1","70"
"1","[2016-09-20 12:40:00,2016-09-20 13:00:00)","0","75"
"3","[2016-09-20 12:40:00,2016-09-20 13:00:00)","1","92"
"3","[2016-09-20 12:40:00,2016-09-20 13:00:00)","0","133"
"2","[2016-09-20 12:40:00,2016-09-20 13:00:00)","0","80"
"1","[2016-09-20 13:00:00,2016-09-20 13:20:00)","1","99"
"1","[2016-09-20 13:00:00,2016-09-20 13:20:00)","0","98"
"3","[2016-09-20 13:00:00,2016-09-20 13:20:00)","1","94"
"3","[2016-09-20 13:00:00,2016-09-20 13:20:00)","0","130"
"2","[2016-09-20 13:00:00,2016-09-20 13:20:00)","0","75"
"1","[2016-09-20 13:20:00,2016-09-20 13:40:00)","1","95"
"1","[2016-09-20 13:20:00,2016-09-20 13:40:00)","0","82"
"3","[2016-09-20 13:20:00,2016-09-20 13:40:00)","1","88"
"3","[2016-09-20 13:20:00,2016-09-20 13:40:00)","0","143"
"2","[2016-09-20 13:20:00,2016-09-20 13:40:00)","0","96"
"1","[2016-09-20 13:40:00,2016-09-20 14:00:00)","1","103"
"1","[2016-09-20 13:40:00,2016-09-20 14:00:00)","0","84"
"3","[2016-09-20 13:40:00,2016-09-20 14:00:00)","1","99"
"3","[2016-09-20 13:40:00,2016-09-20 14:00:00)","0","136"
"2","[2016-09-20 13:40:00,2016-09-20 14:00:00)","0","69"
"1","[2016-09-20 14:00:00,2016-09-20 14:20:00)","1","105"
"1","[2016-09-20 14:00:00,2016-09-20 14:20:00)","0","81"
"3","[2016-09-20 14:00:00,2016-09-20 14:20:00)","1","99"
"3","[2016-09-20 14:00:00,2016-09-20 14:20:00)","0","131"
"2","[2016-09-20 14:00:00,2016-09-20 14:20:00)","0","81"
"1","[2016-09-20 14:20:00,2016-09-20 14:40:00)","1","94"
"1","[2016-09-20 14:20:00,2016-09-20 14:40:00)","0","90"
"3","[2016-09-20 14:20:00,2016-09-20 14:40:00)","1","81"
"3","[2016-09-20 14:20:00,2016-09-20 14:40:00)","0","141"
"2","[2016-09-20 14:20:00,2016-09-20 14:40:00)","0","72"
"1","[2016-09-20 14:40:00,2016-09-20 15:00:00)","1","99"
"1","[2016-09-20 14:40:00,2016-09-20 15:00:00)","0","67"
"3","[2016-09-20 14:40:00,2016-09-20 15:00:00)","1","89"
"3","[2016-09-20 14:40:00,2016-09-20 15:00:00)","0","122"
"2","[2016-09-20 14:40:00,2016-09-20 15:00:00)","0","70"
"1","[2016-09-20 15:00:00,2016-09-20 15:20:00)","1","78"
"1","[2016-09-20 15:00:00,2016-09-20 15:20:00)","0","71"
"3","[2016-09-20 15:00:00,2016-09-20 15:20:00)","1","80"
"3","[2016-09-20 15:00:00,2016-09-20 15:20:00)","0","124"
"2","[2016-09-20 15:00:00,2016-09-20 15:20:00)","0","62"
"1","[2016-09-20 15:20:00,2016-09-20 15:40:00)","1","79"
"1","[2016-09-20 15:20:00,2016-09-20 15:40:00)","0","64"
"3","[2016-09-20 15:20:00,2016-09-20 15:40:00)","1","73"
"3","[2016-09-20 15:20:00,2016-09-20 15:40:00)","0","132"
"2","[2016-09-20 15:20:00,2016-09-20 15:40:00)","0","69"
"1","[2016-09-20 15:40:00,2016-09-20 16:00:00)","1","71"
"1","[2016-09-20 15:40:00,2016-09-20 16:00:00)","0","73"
"3","[2016-09-20 15:40:00,2016-09-20 16:00:00)","1","87"
"3","[2016-09-20 15:40:00,2016-09-20 16:00:00)","0","131"
"2","[2016-09-20 15:40:00,2016-09-20 16:00:00)","0","69"
"1","[2016-09-20 16:00:00,2016-09-20 16:20:00)","1","95"
"1","[2016-09-20 16:00:00,2016-09-20 16:20:00)","0","48"
"3","[2016-09-20 16:00:00,2016-09-20 16:20:00)","1","85"
"3","[2016-09-20 16:00:00,2016-09-20 16:20:00)","0","122"
"2","[2016-09-20 16:00:00,2016-09-20 16:20:00)","0","82"
"1","[2016-09-20 16:20:00,2016-09-20 16:40:00)","1","96"
"1","[2016-09-20 16:20:00,2016-09-20 16:40:00)","0","57"
"3","[2016-09-20 16:20:00,2016-09-20 16:40:00)","1","97"
"3","[2016-09-20 16:20:00,2016-09-20 16:40:00)","0","113"
"2","[2016-09-20 16:20:00,2016-09-20 16:40:00)","0","76"
"1","[2016-09-20 16:40:00,2016-09-20 17:00:00)","1","95"
"1","[2016-09-20 16:40:00,2016-09-20 17:00:00)","0","48"
"3","[2016-09-20 16:40:00,2016-09-20 17:00:00)","1","96"
"3","[2016-09-20 16:40:00,2016-09-20 17:00:00)","0","122"
"2","[2016-09-20 16:40:00,2016-09-20 17:00:00)","0","64"
"1","[2016-09-20 17:00:00,2016-09-20 17:20:00)","1","111"
"1","[2016-09-20 17:00:00,2016-09-20 17:20:00)","0","38"
"3","[2016-09-20 17:00:00,2016-09-20 17:20:00)","1","84"
"3","[2016-09-20 17:00:00,2016-09-20 17:20:00)","0","126"
"2","[2016-09-20 17:00:00,2016-09-20 17:20:00)","0","82"
"1","[2016-09-20 17:20:00,2016-09-20 17:40:00)","1","110"
"1","[2016-09-20 17:20:00,2016-09-20 17:40:00)","0","42"
"3","[2016-09-20 17:20:00,2016-09-20 17:40:00)","1","86"
"3","[2016-09-20 17:20:00,2016-09-20 17:40:00)","0","116"
"2","[2016-09-20 17:20:00,2016-09-20 17:40:00)","0","86"
"1","[2016-09-20 17:40:00,2016-09-20 18:00:00)","1","133"
"1","[2016-09-20 17:40:00,2016-09-20 18:00:00)","0","38"
"3","[2016-09-20 17:40:00,2016-09-20 18:00:00)","1","106"
"3","[2016-09-20 17:40:00,2016-09-20 18:00:00)","0","95"
"2","[2016-09-20 17:40:00,2016-09-20 18:00:00)","0","85"
"1","[2016-09-20 18:00:00,2016-09-20 18:20:00)","1","78"
"1","[2016-09-20 18:00:00,2016-09-20 18:20:00)","0","26"
"3","[2016-09-20 18:00:00,2016-09-20 18:20:00)","1","90"
"3","[2016-09-20 18:00:00,2016-09-20 18:20:00)","0","81"
"2","[2016-09-20 18:00:00,2016-09-20 18:20:00)","0","77"
"1","[2016-09-20 18:20:00,2016-09-20 18:40:00)","1","60"
"1","[2016-09-20 18:20:00,2016-09-20 18:40:00)","0","29"
"3","[2016-09-20 18:20:00,2016-09-20 18:40:00)","1","84"
"3","[2016-09-20 18:20:00,2016-09-20 18:40:00)","0","100"
"2","[2016-09-20 18:20:00,2016-09-20 18:40:00)","0","60"
"1","[2016-09-20 18:40:00,2016-09-20 19:00:00)","1","53"
"1","[2016-09-20 18:40:00,2016-09-20 19:00:00)","0","20"
"3","[2016-09-20 18:40:00,2016-09-20 19:00:00)","1","88"
"3","[2016-09-20 18:40:00,2016-09-20 19:00:00)","0","63"
"2","[2016-09-20 18:40:00,2016-09-20 19:00:00)","0","56"
"1","[2016-09-20 19:00:00,2016-09-20 19:20:00)","1","44"
"1","[2016-09-20 19:00:00,2016-09-20 19:20:00)","0","17"
"3","[2016-09-20 19:00:00,2016-09-20 19:20:00)","1","53"
"3","[2016-09-20 19:00:00,2016-09-20 19:20:00)","0","59"
"2","[2016-09-20 19:00:00,2016-09-20 19:20:00)","0","61"
"1","[2016-09-20 19:20:00,2016-09-20 19:40:00)","1","52"
"1","[2016-09-20 19:20:00,2016-09-20 19:40:00)","0","29"
"3","[2016-09-20 19:20:00,2016-09-20 19:40:00)","1","52"
"3","[2016-09-20 19:20:00,2016-09-20 19:40:00)","0","52"
"2","[2016-09-20 19:20:00,2016-09-20 19:40:00)","0","27"
"1","[2016-09-20 19:40:00,2016-09-20 20:00:00)","1","49"
"1","[2016-09-20 19:40:00,2016-09-20 20:00:00)","0","21"
"3","[2016-09-20 19:40:00,2016-09-20 20:00:00)","1","50"
"3","[2016-09-20 19:40:00,2016-09-20 20:00:00)","0","48"
"2","[2016-09-20 19:40:00,2016-09-20 20:00:00)","0","40"
"1","[2016-09-20 20:00:00,2016-09-20 20:20:00)","1","34"
"1","[2016-09-20 20:00:00,2016-09-20 20:20:00)","0","12"
"3","[2016-09-20 20:00:00,2016-09-20 20:20:00)","1","62"
"3","[2016-09-20 20:00:00,2016-09-20 20:20:00)","0","62"
"2","[2016-09-20 20:00:00,2016-09-20 20:20:00)","0","35"
"1","[2016-09-20 20:20:00,2016-09-20 20:40:00)","1","42"
"1","[2016-09-20 20:20:00,2016-09-20 20:40:00)","0","16"
"3","[2016-09-20 20:20:00,2016-09-20 20:40:00)","1","48"
"3","[2016-09-20 20:20:00,2016-09-20 20:40:00)","0","55"
"2","[2016-09-20 20:20:00,2016-09-20 20:40:00)","0","31"
"1","[2016-09-20 20:40:00,2016-09-20 21:00:00)","1","37"
"1","[2016-09-20 20:40:00,2016-09-20 21:00:00)","0","16"
"3","[2016-09-20 20:40:00,2016-09-20 21:00:00)","1","49"
"3","[2016-09-20 20:40:00,2016-09-20 21:00:00)","0","45"
"2","[2016-09-20 20:40:00,2016-09-20 21:00:00)","0","30"
"1","[2016-09-20 21:00:00,2016-09-20 21:20:00)","1","41"
"1","[2016-09-20 21:00:00,2016-09-20 21:20:00)","0","17"
"3","[2016-09-20 21:00:00,2016-09-20 21:20:00)","1","29"
"3","[2016-09-20 21:00:00,2016-09-20 21:20:00)","0","47"
"2","[2016-09-20 21:00:00,2016-09-20 21:20:00)","0","27"
"1","[2016-09-20 21:20:00,2016-09-20 21:40:00)","1","42"
"1","[2016-09-20 21:20:00,2016-09-20 21:40:00)","0","29"
"3","[2016-09-20 21:20:00,2016-09-20 21:40:00)","1","44"
"3","[2016-09-20 21:20:00,2016-09-20 21:40:00)","0","38"
"2","[2016-09-20 21:20:00,2016-09-20 21:40:00)","0","21"
"1","[2016-09-20 21:40:00,2016-09-20 22:00:00)","1","39"
"1","[2016-09-20 21:40:00,2016-09-20 22:00:00)","0","37"
"3","[2016-09-20 21:40:00,2016-09-20 22:00:00)","1","38"
"3","[2016-09-20 21:40:00,2016-09-20 22:00:00)","0","32"
"2","[2016-09-20 21:40:00,2016-09-20 22:00:00)","0","5"
"1","[2016-09-20 22:00:00,2016-09-20 22:20:00)","1","32"
"1","[2016-09-20 22:00:00,2016-09-20 22:20:00)","0","30"
"3","[2016-09-20 22:00:00,2016-09-20 22:20:00)","1","23"
"3","[2016-09-20 22:00:00,2016-09-20 22:20:00)","0","27"
"2","[2016-09-20 22:00:00,2016-09-20 22:20:00)","0","5"
"1","[2016-09-20 22:20:00,2016-09-20 22:40:00)","1","30"
"1","[2016-09-20 22:20:00,2016-09-20 22:40:00)","0","17"
"3","[2016-09-20 22:20:00,2016-09-20 22:40:00)","1","33"
"3","[2016-09-20 22:20:00,2016-09-20 22:40:00)","0","22"
"2","[2016-09-20 22:20:00,2016-09-20 22:40:00)","0","6"
"1","[2016-09-20 22:40:00,2016-09-20 23:00:00)","1","24"
"1","[2016-09-20 22:40:00,2016-09-20 23:00:00)","0","19"
"3","[2016-09-20 22:40:00,2016-09-20 23:00:00)","1","34"
"3","[2016-09-20 22:40:00,2016-09-20 23:00:00)","0","29"
"1","[2016-09-20 23:00:00,2016-09-20 23:20:00)","1","12"
"1","[2016-09-20 23:00:00,2016-09-20 23:20:00)","0","20"
"3","[2016-09-20 23:00:00,2016-09-20 23:20:00)","1","10"
"3","[2016-09-20 23:00:00,2016-09-20 23:20:00)","0","13"
"2","[2016-09-20 23:00:00,2016-09-20 23:20:00)","0","5"
"1","[2016-09-20 23:20:00,2016-09-20 23:40:00)","1","22"
"1","[2016-09-20 23:20:00,2016-09-20 23:40:00)","0","7"
"3","[2016-09-20 23:20:00,2016-09-20 23:40:00)","1","20"
"3","[2016-09-20 23:20:00,2016-09-20 23:40:00)","0","27"
"2","[2016-09-20 23:20:00,2016-09-20 23:40:00)","0","7"
"1","[2016-09-20 23:40:00,2016-09-21 00:00:00)","1","14"
"1","[2016-09-20 23:40:00,2016-09-21 00:00:00)","0","11"
"3","[2016-09-20 23:40:00,2016-09-21 00:00:00)","1","13"
"3","[2016-09-20 23:40:00,2016-09-21 00:00:00)","0","23"
"2","[2016-09-20 23:40:00,2016-09-21 00:00:00)","0","5"
"1","[2016-09-21 00:00:00,2016-09-21 00:20:00)","1","97"
"1","[2016-09-21 00:00:00,2016-09-21 00:20:00)","0","12"
"3","[2016-09-21 00:00:00,2016-09-21 00:20:00)","1","124"
"3","[2016-09-21 00:00:00,2016-09-21 00:20:00)","0","19"
"2","[2016-09-21 00:00:00,2016-09-21 00:20:00)","0","2"
"1","[2016-09-21 00:20:00,2016-09-21 00:40:00)","1","64"
"1","[2016-09-21 00:20:00,2016-09-21 00:40:00)","0","6"
"3","[2016-09-21 00:20:00,2016-09-21 00:40:00)","1","116"
"3","[2016-09-21 00:20:00,2016-09-21 00:40:00)","0","17"
"2","[2016-09-21 00:20:00,2016-09-21 00:40:00)","0","2"
"1","[2016-09-21 00:40:00,2016-09-21 01:00:00)","1","41"
"1","[2016-09-21 00:40:00,2016-09-21 01:00:00)","0","7"
"3","[2016-09-21 00:40:00,2016-09-21 01:00:00)","1","54"
"3","[2016-09-21 00:40:00,2016-09-21 01:00:00)","0","13"
"2","[2016-09-21 00:40:00,2016-09-21 01:00:00)","0","2"
"1","[2016-09-21 01:00:00,2016-09-21 01:20:00)","1","9"
"1","[2016-09-21 01:00:00,2016-09-21 01:20:00)","0","7"
"3","[2016-09-21 01:00:00,2016-09-21 01:20:00)","1","7"
"3","[2016-09-21 01:00:00,2016-09-21 01:20:00)","0","17"
"1","[2016-09-21 01:20:00,2016-09-21 01:40:00)","1","8"
"1","[2016-09-21 01:20:00,2016-09-21 01:40:00)","0","4"
"3","[2016-09-21 01:20:00,2016-09-21 01:40:00)","1","5"
"3","[2016-09-21 01:20:00,2016-09-21 01:40:00)","0","16"
"2","[2016-09-21 01:20:00,2016-09-21 01:40:00)","0","1"
"1","[2016-09-21 01:40:00,2016-09-21 02:00:00)","1","13"
"1","[2016-09-21 01:40:00,2016-09-21 02:00:00)","0","6"
"3","[2016-09-21 01:40:00,2016-09-21 02:00:00)","1","7"
"3","[2016-09-21 01:40:00,2016-09-21 02:00:00)","0","17"
"2","[2016-09-21 01:40:00,2016-09-21 02:00:00)","0","1"
"1","[2016-09-21 02:00:00,2016-09-21 02:20:00)","1","10"
"1","[2016-09-21 02:00:00,2016-09-21 02:20:00)","0","6"
"3","[2016-09-21 02:00:00,2016-09-21 02:20:00)","1","7"
"3","[2016-09-21 02:00:00,2016-09-21 02:20:00)","0","9"
"1","[2016-09-21 02:20:00,2016-09-21 02:40:00)","1","7"
"1","[2016-09-21 02:20:00,2016-09-21 02:40:00)","0","10"
"3","[2016-09-21 02:20:00,2016-09-21 02:40:00)","1","7"
"3","[2016-09-21 02:20:00,2016-09-21 02:40:00)","0","12"
"1","[2016-09-21 02:40:00,2016-09-21 03:00:00)","1","10"
"1","[2016-09-21 02:40:00,2016-09-21 03:00:00)","0","6"
"3","[2016-09-21 02:40:00,2016-09-21 03:00:00)","1","3"
"3","[2016-09-21 02:40:00,2016-09-21 03:00:00)","0","13"
"1","[2016-09-21 03:00:00,2016-09-21 03:20:00)","1","12"
"1","[2016-09-21 03:00:00,2016-09-21 03:20:00)","0","5"
"3","[2016-09-21 03:00:00,2016-09-21 03:20:00)","1","4"
"3","[2016-09-21 03:00:00,2016-09-21 03:20:00)","0","14"
"1","[2016-09-21 03:20:00,2016-09-21 03:40:00)","1","15"
"1","[2016-09-21 03:20:00,2016-09-21 03:40:00)","0","6"
"3","[2016-09-21 03:20:00,2016-09-21 03:40:00)","1","3"
"3","[2016-09-21 03:20:00,2016-09-21 03:40:00)","0","10"
"1","[2016-09-21 03:40:00,2016-09-21 04:00:00)","1","19"
"1","[2016-09-21 03:40:00,2016-09-21 04:00:00)","0","10"
"3","[2016-09-21 03:40:00,2016-09-21 04:00:00)","1","6"
"3","[2016-09-21 03:40:00,2016-09-21 04:00:00)","0","11"
"1","[2016-09-21 04:00:00,2016-09-21 04:20:00)","1","18"
"1","[2016-09-21 04:00:00,2016-09-21 04:20:00)","0","16"
"3","[2016-09-21 04:00:00,2016-09-21 04:20:00)","1","3"
"3","[2016-09-21 04:00:00,2016-09-21 04:20:00)","0","14"
"1","[2016-09-21 04:20:00,2016-09-21 04:40:00)","1","18"
"1","[2016-09-21 04:20:00,2016-09-21 04:40:00)","0","14"
"3","[2016-09-21 04:20:00,2016-09-21 04:40:00)","1","3"
"3","[2016-09-21 04:20:00,2016-09-21 04:40:00)","0","12"
"1","[2016-09-21 04:40:00,2016-09-21 05:00:00)","1","18"
"1","[2016-09-21 04:40:00,2016-09-21 05:00:00)","0","11"
"3","[2016-09-21 04:40:00,2016-09-21 05:00:00)","1","5"
"3","[2016-09-21 04:40:00,2016-09-21 05:00:00)","0","15"
"1","[2016-09-21 05:00:00,2016-09-21 05:20:00)","1","31"
"1","[2016-09-21 05:00:00,2016-09-21 05:20:00)","0","10"
"3","[2016-09-21 05:00:00,2016-09-21 05:20:00)","1","6"
"3","[2016-09-21 05:00:00,2016-09-21 05:20:00)","0","16"
"2","[2016-09-21 05:00:00,2016-09-21 05:20:00)","0","1"
"1","[2016-09-21 05:20:00,2016-09-21 05:40:00)","1","28"
"1","[2016-09-21 05:20:00,2016-09-21 05:40:00)","0","14"
"3","[2016-09-21 05:20:00,2016-09-21 05:40:00)","1","11"
"3","[2016-09-21 05:20:00,2016-09-21 05:40:00)","0","16"
"2","[2016-09-21 05:20:00,2016-09-21 05:40:00)","0","5"
"1","[2016-09-21 05:40:00,2016-09-21 06:00:00)","1","30"
"1","[2016-09-21 05:40:00,2016-09-21 06:00:00)","0","28"
"3","[2016-09-21 05:40:00,2016-09-21 06:00:00)","1","11"
"3","[2016-09-21 05:40:00,2016-09-21 06:00:00)","0","25"
"2","[2016-09-21 05:40:00,2016-09-21 06:00:00)","0","6"
"1","[2016-09-21 06:00:00,2016-09-21 06:20:00)","1","36"
